enhet,unit_name,fil,blad,vecka,ar,datum,veckodag,matratt,kommentar,portionsvikt_g,bestallda_portioner,serverade_portioner,kokssvinn_kg,serveringssvinn_kg,tallrikssvinn_kg,totalt_svinn_kg,kokssvinn_pct,serveringssvinn_pct,tallrikssvinn_pct,totalt_svinn_pct,matratt_norm
Äventyrets förskola,Äventyrets förskola,Äventyrets förskola.xlsx,v.26,26,2025,2025-06-23,Måndag,panerad fisk,,275.0,77.0,77.0,0.3,1.9,2.1999999999999997,0.0141676505312868,0.089728453364817,0.1038961038961038,,,panerad fisk
Äventyrets förskola,Äventyrets förskola,Äventyrets förskola.xlsx,v.26,26,2025,2025-06-24,Tisdag,lasagne,,275.0,94.0,94.0,0.4,2.3,2.6999999999999997,0.0154738878143133,0.0889748549323017,0.104448742746615,,,lasagne
Äventyrets förskola,Äventyrets förskola,Äventyrets förskola.xlsx,v.26,26,2025,2025-06-25,Onsdag,wok,,275.0,90.0,90.0,0.2,2.9,3.1,0.008080808080808,0.1171717171717171,0.1252525252525252,,,wok
Äventyrets förskola,Äventyrets förskola,Äventyrets förskola.xlsx,v.26,26,2025,2025-06-26,Torsdag,"köttbullar,mak",,275.0,90.0,91.0,0.5,2.5,3.0,0.0202020202020202,0.101010101010101,0.1212121212121212,,,"köttbullar,mak"
Äventyrets förskola,Äventyrets förskola,Äventyrets förskola.xlsx,v.26,26,2025,2025-06-27,Fredag,pytt,,275.0,60.0,60.0,0.8,1.7,2.5,0.0484848484848484,0.103030303030303,0.1515151515151515,,,pytt
Äventyrets förskola,Äventyrets förskola,Äventyrets förskola.xlsx,v.27,27,2025,2025-06-30,Måndag,korv.pasta,,275.0,53.0,53.0,0.2,1.8,2.0,0.0137221269296741,0.1234991423670669,0.137221269296741,,,korv.pasta
Äventyrets förskola,Äventyrets förskola,Äventyrets förskola.xlsx,v.27,27,2025,2025-07-01,Tisdag,kycklingcurry,,275.0,64.0,64.0,0.2,1.7,1.9,0.0113636363636363,0.096590909090909,0.1079545454545454,,,kycklingcurry
Äventyrets förskola,Äventyrets förskola,Äventyrets förskola.xlsx,v.27,27,2025,2025-07-02,Onsdag,fisk,,275.0,60.0,60.0,0.3,1.6,1.9,0.0181818181818181,0.0969696969696969,0.1151515151515151,,,fisk
Äventyrets förskola,Äventyrets förskola,Äventyrets förskola.xlsx,v.27,27,2025,2025-07-03,Torsdag,schnitzel,,275.0,62.0,63.0,0.4,1.5,1.9,0.0234604105571847,0.0879765395894428,0.1114369501466275,,,schnitzel
Äventyrets förskola,Äventyrets förskola,Äventyrets förskola.xlsx,v.27,27,2025,2025-07-04,Fredag,burgare.mos,,275.0,60.0,60.0,0.2,1.4,1.6,0.0121212121212121,0.0848484848484848,0.0969696969696969,,,burgare.mos
Äventyrets förskola,Äventyrets förskola,Äventyrets förskola.xlsx,v.28,28,2025,2025-07-07,Måndag,pasta,,275.0,76.0,76.0,0.6,1.5,2.1,0.0287081339712918,0.0717703349282296,0.1004784688995215,,,pasta
Äventyrets förskola,Äventyrets förskola,Äventyrets förskola.xlsx,v.28,28,2025,2025-07-08,Tisdag,fisk,,275.0,82.0,82.0,0.5,1.8,2.3,0.0221729490022172,0.0798226164079822,0.1019955654101995,,,fisk
Äventyrets förskola,Äventyrets förskola,Äventyrets förskola.xlsx,v.28,28,2025,2025-07-09,Onsdag,pytt,,275.0,80.0,80.0,0.4,1.7,2.1,0.0181818181818181,0.0772727272727272,0.0954545454545454,,,pytt
Äventyrets förskola,Äventyrets förskola,Äventyrets förskola.xlsx,v.28,28,2025,2025-07-10,Torsdag,pannbiff,,275.0,77.0,77.0,0.8,1.5,2.3,0.037780401416765,0.0708382526564344,0.1086186540731995,,,pannbiff
Äventyrets förskola,Äventyrets förskola,Äventyrets förskola.xlsx,v.28,28,2025,2025-07-11,Fredag,gryta,,275.0,71.0,71.0,0.9,1.4,2.3,0.0460947503201024,0.0717029449423815,0.117797695262484,,,gryta
Äventyrets förskola,Äventyrets förskola,Äventyrets förskola.xlsx,v.29,29,2025,2025-07-14,Måndag,Fiskburgare med mos,,275.0,72.0,72.0,0.0,1.4,1.4,0.0,0.0707070707070707,0.0707070707070707,,,fiskburgare med mos
Äventyrets förskola,Äventyrets förskola,Äventyrets förskola.xlsx,v.29,29,2025,2025-07-15,Tisdag,köttfärssås,,275.0,81.0,81.0,0.0,1.6,1.6,0.0,0.0718294051627385,0.0718294051627385,,,köttfärssås
Äventyrets förskola,Äventyrets förskola,Äventyrets förskola.xlsx,v.29,29,2025,2025-07-16,Onsdag,köttbullar,,275.0,85.0,85.0,0.0,1.3,1.3,0.0,0.055614973262032,0.055614973262032,,,köttbullar
Äventyrets förskola,Äventyrets förskola,Äventyrets förskola.xlsx,v.29,29,2025,2025-07-17,Torsdag,ungspannkaka,,275.0,67.0,67.0,0.0,1.1,1.1,0.0,0.0597014925373134,0.0597014925373134,,,ungspannkaka
Äventyrets förskola,Äventyrets förskola,Äventyrets förskola.xlsx,v.29,29,2025,2025-07-18,Fredag,korv pasta,,275.0,56.0,56.0,0.0,1.3,1.3,0.0,0.0844155844155844,0.0844155844155844,,,korv pasta
Äventyrets förskola,Äventyrets förskola,Äventyrets förskola.xlsx,v.30,30,2025,2025-07-21,Måndag,Fisk,,275.0,53.0,53.0,0.0,1.2,1.2,0.0,0.0823327615780446,0.0823327615780446,,,fisk
Äventyrets förskola,Äventyrets förskola,Äventyrets förskola.xlsx,v.30,30,2025,2025-07-22,Tisdag,lasagne,,275.0,61.0,61.0,0.0,1.1,1.1,0.0,0.0655737704918033,0.0655737704918033,,,lasagne
Äventyrets förskola,Äventyrets förskola,Äventyrets förskola.xlsx,v.30,30,2025,2025-07-23,Onsdag,kyckling wook,,275.0,72.0,72.0,,1.3,1.3,0.0,0.0656565656565656,0.0656565656565656,,,kyckling wook
Äventyrets förskola,Äventyrets förskola,Äventyrets förskola.xlsx,v.30,30,2025,2025-07-24,Torsdag,köttbullar,,275.0,71.0,71.0,,1.0,1.0,0.0,0.0512163892445582,0.0512163892445582,,,köttbullar
Äventyrets förskola,Äventyrets förskola,Äventyrets förskola.xlsx,v.30,30,2025,2025-07-25,Fredag,pytt,,275.0,51.0,51.0,,1.3,1.3,0.0,0.0926916221033868,0.0926916221033868,,,pytt
Äventyrets förskola,Äventyrets förskola,Äventyrets förskola.xlsx,v.31,31,2025,2025-07-28,Måndag,korv,,275.0,88.0,88.0,,1.2,1.2,0.0,0.0495867768595041,0.0495867768595041,,,korv
Äventyrets förskola,Äventyrets förskola,Äventyrets förskola.xlsx,v.31,31,2025,2025-07-29,Tisdag,kyckling,,275.0,78.0,78.0,,1.1,1.1,0.0,0.0512820512820512,0.0512820512820512,,,kyckling
Äventyrets förskola,Äventyrets förskola,Äventyrets förskola.xlsx,v.31,31,2025,2025-07-30,Onsdag,fisk,,275.0,65.0,65.0,,1.3,1.3,0.0,0.0727272727272727,0.0727272727272727,,,fisk
Äventyrets förskola,Äventyrets förskola,Äventyrets förskola.xlsx,v.31,31,2025,2025-07-31,Torsdag,snitzel,,275.0,68.0,68.0,,0.9,0.9,0.0,0.0481283422459893,0.0481283422459893,,,snitzel
Äventyrets förskola,Äventyrets förskola,Äventyrets förskola.xlsx,v.31,31,2025,2025-08-01,Fredag,hamburgare,,275.0,49.0,49.0,,1.3,1.3,0.0,0.0964749536178107,0.0964749536178107,,,hamburgare
Äventyrets förskola,Äventyrets förskola,Äventyrets förskola.xlsx,v.32,32,2025,2025-08-04,Måndag,,,275.0,53.0,53.0,0.2,1.7,1.9,0.0137221269296741,0.1166380789022298,0.1303602058319039,,,
Äventyrets förskola,Äventyrets förskola,Äventyrets förskola.xlsx,v.32,32,2025,2025-08-05,Tisdag,,,275.0,57.0,57.0,0.1,1.9,2.0,0.0063795853269537,0.1212121212121212,0.1275917065390749,,,
Äventyrets förskola,Äventyrets förskola,Äventyrets förskola.xlsx,v.32,32,2025,2025-08-06,Onsdag,,,275.0,54.0,54.0,0.2,1.8,2.0,0.0134680134680134,0.1212121212121212,0.1346801346801346,,,
Äventyrets förskola,Äventyrets förskola,Äventyrets förskola.xlsx,v.32,32,2025,2025-08-07,Torsdag,,,275.0,53.0,53.0,0.3,1.9,2.1999999999999997,0.0205831903945111,0.1303602058319039,0.1509433962264151,,,
Äventyrets förskola,Äventyrets förskola,Äventyrets förskola.xlsx,v.32,32,2025,2025-08-08,Fredag,,,275.0,46.0,46.0,0.2,1.8,2.0,0.0158102766798418,0.1422924901185771,0.1581027667984189,,,
Äventyrets förskola,Äventyrets förskola,Äventyrets förskola.xlsx,v.33,33,2025,2025-08-11,Måndag,X,,275.0,,,,,,0.0,0.0,0.0,,,x
Äventyrets förskola,Äventyrets förskola,Äventyrets förskola.xlsx,v.33,33,2025,2025-08-12,Tisdag,korv.mos,,275.0,80.0,80.0,0.4,2.4,2.8,0.0181818181818181,0.109090909090909,0.1272727272727272,,,korv.mos
Äventyrets förskola,Äventyrets förskola,Äventyrets förskola.xlsx,v.33,33,2025,2025-08-13,Onsdag,köttbullar,,275.0,85.0,85.0,0.6,3.6,4.2,0.0256684491978609,0.1540106951871657,0.1796791443850267,,,köttbullar
Äventyrets förskola,Äventyrets förskola,Äventyrets förskola.xlsx,v.33,33,2025,2025-08-14,Torsdag,pastasallad,,275.0,90.0,90.0,0.4,2.2,2.6,0.0161616161616161,0.0888888888888888,0.105050505050505,,,pastasallad
Äventyrets förskola,Äventyrets förskola,Äventyrets förskola.xlsx,v.33,33,2025,2025-08-15,Fredag,Fisk,,275.0,60.0,60.0,0.2,1.5,1.7,0.0121212121212121,0.0909090909090909,0.103030303030303,,,fisk
Äventyrets förskola,Äventyrets förskola,Äventyrets förskola.xlsx,v.34,34,2025,2025-08-18,Måndag,pytt,,275.0,75.0,75.0,0.4,2.1,2.5,0.1018181818181818,0.1018181818181818,0.1212121212121212,,,pytt
Äventyrets förskola,Äventyrets förskola,Äventyrets förskola.xlsx,v.34,34,2025,2025-08-19,Tisdag,pankofisk,,275.0,100.0,100.0,0.3,3.6,3.9,0.0109090909090909,0.1309090909090909,0.1418181818181818,,,pankofisk
Äventyrets förskola,Äventyrets förskola,Äventyrets förskola.xlsx,v.34,34,2025,2025-08-20,Onsdag,falafel,,275.0,100.0,100.0,0.4,3.1,3.5,0.0145454545454545,0.1127272727272727,0.1272727272727272,,,falafel
Äventyrets förskola,Äventyrets förskola,Äventyrets förskola.xlsx,v.34,34,2025,2025-08-21,Torsdag,gryta,,275.0,100.0,100.0,0.5,2.8,3.3,0.0181818181818181,0.1018181818181818,0.12,,,gryta
Äventyrets förskola,Äventyrets förskola,Äventyrets förskola.xlsx,v.34,34,2025,2025-08-22,Fredag,spaghetti,,275.0,75.0,75.0,0.4,2.4,2.8,0.0193939393939393,0.1163636363636363,0.1357575757575757,,,spaghetti
Äventyrets förskola,Äventyrets förskola,Äventyrets förskola.xlsx,v.35,35,2025,2025-08-25,Måndag,tikka,,275.0,76.0,76.0,0.2,2.8,3.0,0.0095693779904306,0.1339712918660287,0.1435406698564593,,,tikka
Äventyrets förskola,Äventyrets förskola,Äventyrets förskola.xlsx,v.35,35,2025,2025-08-26,Tisdag,potatisbullar,,275.0,103.0,103.0,0.5,2.9,3.4,0.0176522506619594,0.1023830538393645,0.1200353045013239,,,potatisbullar
Äventyrets förskola,Äventyrets förskola,Äventyrets förskola.xlsx,v.35,35,2025,2025-08-27,Onsdag,pastabuffe,,275.0,110.0,110.0,0.3,3.1,3.4,0.0099173553719008,0.1024793388429752,0.112396694214876,,,pastabuffe
Äventyrets förskola,Äventyrets förskola,Äventyrets förskola.xlsx,v.35,35,2025,2025-08-28,Torsdag,"fisk,mos",,275.0,105.0,105.0,0.2,2.9,3.1,0.0069264069264069,0.1004329004329004,0.1073593073593073,,,"fisk,mos"
Äventyrets förskola,Äventyrets förskola,Äventyrets förskola.xlsx,v.35,35,2025,2025-08-29,Fredag,färsrätt,,275.0,80.0,80.0,0.2,2.4,2.6,0.009090909090909,0.109090909090909,0.1181818181818181,,,färsrätt
Äventyrets förskola,Äventyrets förskola,Äventyrets förskola.xlsx,v.36,36,2025,2025-09-01,Måndag,"korv,mos",,275.0,94.0,94.0,0.3,3.1,3.4,0.011605415860735,0.1199226305609284,0.1315280464216634,,,"korv,mos"
Äventyrets förskola,Äventyrets förskola,Äventyrets förskola.xlsx,v.36,36,2025,2025-09-02,Tisdag,taco,,275.0,107.0,108.0,0.1,3.8,3.9,0.0033984706881903,0.1291418861512319,0.1325403568394222,,,taco
Äventyrets förskola,Äventyrets förskola,Äventyrets förskola.xlsx,v.36,36,2025,2025-09-03,Onsdag,fisk,,275.0,103.0,103.0,0.4,2.5,2.9,0.0141218005295675,0.088261253309797,0.1023830538393645,,,fisk
Äventyrets förskola,Äventyrets förskola,Äventyrets förskola.xlsx,v.36,36,2025,2025-09-05,Fredag,kyckling,,275.0,84.0,85.0,0.2,1.8,2.0,0.0086580086580086,0.0779220779220779,0.0865800865800865,,,kyckling
Äventyrets förskola,Äventyrets förskola,Äventyrets förskola.xlsx,v.37,37,2025,2025-09-08,Måndag,Pasta med kalkonsås,,275.0,92.0,92.0,0.0,1.8,1.8,0.0,0.0711462450592885,0.0711462450592885,,,pasta med kalkonsås
Äventyrets förskola,Äventyrets förskola,Äventyrets förskola.xlsx,v.37,37,2025,2025-09-09,Tisdag,Fisk,,275.0,104.0,104.0,0.0,1.4,1.4,0.0,0.0489510489510489,0.0489510489510489,,,fisk
Äventyrets förskola,Äventyrets förskola,Äventyrets förskola.xlsx,v.37,37,2025,2025-09-10,Onsdag,pytt,,275.0,101.0,101.0,0.2,3.4,3.6,0.0072007200720072,0.1224122412241224,0.1296129612961296,,,pytt
Äventyrets förskola,Äventyrets förskola,Äventyrets förskola.xlsx,v.37,37,2025,2025-09-11,Torsdag,"falafel,ris",,275.0,97.0,97.0,0.3,2.7,3.0,0.0112464854732895,0.1012183692596063,0.1124648547328959,,,"falafel,ris"
Äventyrets förskola,Äventyrets förskola,Äventyrets förskola.xlsx,v.37,37,2025,2025-09-12,Fredag,lasagne,,275.0,75.0,75.0,0.5,2.1,2.6,0.0242424242424242,0.1018181818181818,0.126060606060606,,,lasagne
Äventyrets förskola,Äventyrets förskola,Äventyrets förskola.xlsx,v.38,38,2025,2025-09-15,Måndag,korvstroganoff,,275.0,90.0,90.0,0.2,3.1,3.3000000000000003,0.008080808080808,0.1252525252525252,0.1333333333333333,,,korvstroganoff
Äventyrets förskola,Äventyrets förskola,Äventyrets förskola.xlsx,v.38,38,2025,2025-09-16,Tisdag,"fisk,spenat",,275.0,106.0,106.0,0.3,3.7,4.0,0.0102915951972555,0.1269296740994854,0.137221269296741,,,"fisk,spenat"
Äventyrets förskola,Äventyrets förskola,Äventyrets förskola.xlsx,v.38,38,2025,2025-09-17,Onsdag,färslimpa,,275.0,105.0,105.0,0.4,3.6,4.0,0.0138528138528138,0.1246753246753246,0.1385281385281385,,,färslimpa
Äventyrets förskola,Äventyrets förskola,Äventyrets förskola.xlsx,v.38,38,2025,2025-09-18,Torsdag,soppa,,275.0,103.0,103.0,0.1,1.9,2.0,0.0035304501323918,0.0670785525154457,0.0706090026478376,,,soppa
Äventyrets förskola,Äventyrets förskola,Äventyrets förskola.xlsx,v.38,38,2025,2025-09-19,Fredag,kassler,,275.0,84.0,84.0,0.1,2.9,3.0,0.0043290043290043,0.1255411255411255,0.1298701298701298,,,kassler
Äventyrets förskola,Äventyrets förskola,Äventyrets förskola.xlsx,v.39,39,2025,2025-09-22,Måndag,köttbullar.mos,,275.0,88.0,88.0,0.3,2.9,3.1999999999999997,0.012396694214876,0.1198347107438016,0.1322314049586777,,,köttbullar.mos
Äventyrets förskola,Äventyrets förskola,Äventyrets förskola.xlsx,v.39,39,2025,2025-09-23,Tisdag,soppa,,275.0,105.0,105.0,0.1,2.8,2.9,0.0034632034632034,0.0969696969696969,0.1004329004329004,,,soppa
Äventyrets förskola,Äventyrets förskola,Äventyrets förskola.xlsx,v.39,39,2025,2025-09-24,Onsdag,wok,,275.0,110.0,110.0,0.8,3.6,4.4,0.0264462809917355,0.1190082644628099,0.1454545454545454,,,wok
Äventyrets förskola,Äventyrets förskola,Äventyrets förskola.xlsx,v.39,39,2025,2025-09-25,Torsdag,fisk,,275.0,112.0,112.0,0.5,3.2,3.7,0.0162337662337662,0.1038961038961039,0.1201298701298701,,,fisk
Äventyrets förskola,Äventyrets förskola,Äventyrets förskola.xlsx,v.39,39,2025,2025-09-26,Fredag,pastagratäng,,275.0,85.0,85.0,0.6,2.4,3.0,0.0256684491978609,0.1026737967914438,0.1283422459893048,,,pastagratäng
Äventyrets förskola,Äventyrets förskola,Äventyrets förskola.xlsx,v.40,40,2025,2025-09-29,Måndag,korv.mos,,275.0,90.0,90.0,0.4,2.2,2.6,0.0161616161616161,0.0888888888888888,0.105050505050505,,,korv.mos
Äventyrets förskola,Äventyrets förskola,Äventyrets förskola.xlsx,v.40,40,2025,2025-09-30,Tisdag,nasigoreng,,275.0,114.0,114.0,0.6,3.2,3.8,0.0191387559808612,0.1020733652312599,0.1212121212121212,,,nasigoreng
Äventyrets förskola,Äventyrets förskola,Äventyrets förskola.xlsx,v.40,40,2025,2025-10-01,Onsdag,pankofisk,,275.0,116.0,116.0,0.4,2.9,3.3,0.012539184952978,0.0909090909090909,0.1034482758620689,,,pankofisk
Äventyrets förskola,Äventyrets förskola,Äventyrets förskola.xlsx,v.40,40,2025,2025-10-02,Torsdag,spaghetti,,275.0,121.0,121.0,0.4,3.6,4.0,0.0120210368144252,0.1081893313298272,0.1202103681442524,,,spaghetti
Äventyrets förskola,Äventyrets förskola,Äventyrets förskola.xlsx,v.40,40,2025,2025-10-03,Fredag,schnitzel,,275.0,96.0,96.0,0.6,2.7,3.3000000000000003,0.0227272727272727,0.1022727272727272,0.125,,,schnitzel
Äventyrets förskola,Äventyrets förskola,Äventyrets förskola.xlsx,v.41,41,2025,2025-10-06,Måndag,korvgryta.bulgur,,275.0,95.0,95.0,0.3,2.7,3.0,0.0114832535885167,0.1033492822966507,0.1148325358851674,,,korvgryta.bulgur
Äventyrets förskola,Äventyrets förskola,Äventyrets förskola.xlsx,v.41,41,2025,2025-10-07,Tisdag,sweetchilifisk,,275.0,112.0,112.0,0.5,2.6,3.1,0.0162337662337662,0.0844155844155844,0.1006493506493506,,,sweetchilifisk
Äventyrets förskola,Äventyrets förskola,Äventyrets förskola.xlsx,v.41,41,2025,2025-10-08,Onsdag,soppa,,275.0,106.0,107.0,0.2,1.9,2.1,0.006861063464837,0.0651801029159519,0.072041166380789,,,soppa
Äventyrets förskola,Äventyrets förskola,Äventyrets förskola.xlsx,v.41,41,2025,2025-10-09,Torsdag,kålpudding,,275.0,114.0,114.0,0.5,3.2,3.7,0.0159489633173843,0.1020733652312599,0.1180223285486443,,,kålpudding
Äventyrets förskola,Äventyrets förskola,Äventyrets förskola.xlsx,v.41,41,2025,2025-10-10,Fredag,pasta.paprikasås,,275.0,90.0,90.0,0.6,2.4,3.0,0.0242424242424242,0.0969696969696969,0.1212121212121212,,,pasta.paprikasås
Äventyrets förskola,Äventyrets förskola,Äventyrets förskola.xlsx,v.42,42,2025,2025-10-13,Måndag,köttbullar.makaron,,275.0,92.0,92.0,0.2,2.1,2.3000000000000003,0.0079051383399209,0.0830039525691699,0.0909090909090909,,,köttbullar.makaron
Äventyrets förskola,Äventyrets förskola,Äventyrets förskola.xlsx,v.42,42,2025,2025-10-14,Tisdag,panerad fisk,,275.0,115.0,115.0,0.4,3.4,3.8,0.0126482213438735,0.1075098814229249,0.1201581027667984,,,panerad fisk
Äventyrets förskola,Äventyrets förskola,Äventyrets förskola.xlsx,v.42,42,2025,2025-10-15,Onsdag,soppa,,275.0,111.0,111.0,0.1,1.9,2.0,0.0032760032760032,0.0622440622440622,0.0655200655200655,,,soppa
Äventyrets förskola,Äventyrets förskola,Äventyrets förskola.xlsx,v.42,42,2025,2025-10-16,Torsdag,gryta,,275.0,110.0,110.0,0.4,3.6,4.0,0.0132231404958677,0.1190082644628099,0.1322314049586777,,,gryta
Äventyrets förskola,Äventyrets förskola,Äventyrets förskola.xlsx,v.42,42,2025,2025-10-17,Fredag,pastagratäng,,275.0,81.0,81.0,0.2,2.1,2.3000000000000003,0.0089786756453423,0.0942760942760942,0.1032547699214366,,,pastagratäng
Äventyrets förskola,Äventyrets förskola,Äventyrets förskola.xlsx,v.43,43,2025,2025-10-20,Måndag,tikka,,275.0,88.0,88.0,0.4,2.8,3.1999999999999997,0.0165289256198347,0.1157024793388429,0.1322314049586777,,,tikka
Äventyrets förskola,Äventyrets förskola,Äventyrets förskola.xlsx,v.43,43,2025,2025-10-21,Tisdag,soppa,,275.0,108.0,108.0,0.2,1.9,2.1,0.0067340067340067,0.0639730639730639,0.0707070707070707,,,soppa
Äventyrets förskola,Äventyrets förskola,Äventyrets förskola.xlsx,v.43,43,2025,2025-10-22,Onsdag,fiskgratäng,,275.0,115.0,115.0,0.6,3.2,3.8,0.0189723320158102,0.1011857707509881,0.1201581027667984,,,fiskgratäng
Äventyrets förskola,Äventyrets förskola,Äventyrets förskola.xlsx,v.43,43,2025,2025-10-23,Torsdag,pasta,,275.0,111.0,112.0,0.5,2.9,3.4,0.0163800163800163,0.095004095004095,0.1113841113841113,,,pasta
Äventyrets förskola,Äventyrets förskola,Äventyrets förskola.xlsx,v.43,43,2025,2025-10-24,Fredag,burgare,,275.0,80.0,80.0,0.4,2.5,2.9,0.0181818181818181,0.1136363636363636,0.1318181818181818,,,burgare
Äventyrets förskola,Äventyrets förskola,Äventyrets förskola.xlsx,v.44,44,2025,2025-10-27,Måndag,Pasta och Korv,,275.0,76.0,76.0,0.2,1.3,1.5,0.0095693779904306,0.062200956937799,0.0717703349282296,,,pasta och korv
Äventyrets förskola,Äventyrets förskola,Äventyrets förskola.xlsx,v.44,44,2025,2025-10-28,Tisdag,fiskgratäng,,275.0,89.0,89.0,0.4,2.3,2.6999999999999997,0.0163432073544433,0.093973442288049,0.1103166496424923,,,fiskgratäng
Äventyrets förskola,Äventyrets förskola,Äventyrets förskola.xlsx,v.44,44,2025,2025-10-29,Onsdag,Gryta & ris,,275.0,86.0,86.0,0.0,1.6,1.6,0.0,0.0676532769556025,0.0676532769556025,,,gryta & ris
Äventyrets förskola,Äventyrets förskola,Äventyrets förskola.xlsx,v.44,44,2025,2025-10-30,Torsdag,färsrätt,,275.0,88.0,88.0,0.4,3.2,3.6,0.0165289256198347,0.1322314049586777,0.1487603305785124,,,färsrätt
Äventyrets förskola,Äventyrets förskola,Äventyrets förskola.xlsx,v.44,44,2025,2025-10-31,Fredag,pastagratäng,,275.0,60.0,60.0,0.2,1.4,1.6,0.0121212121212121,0.0848484848484848,0.0969696969696969,,,pastagratäng
Äventyrets förskola,Äventyrets förskola,Äventyrets förskola.xlsx,v.45,45,2025,2025-11-03,Måndag,pasta o korv,,275.0,93.0,93.0,0.1,1.4,1.5,0.0039100684261974,0.0547409579667644,0.0586510263929618,,,pasta o korv
Äventyrets förskola,Äventyrets förskola,Äventyrets förskola.xlsx,v.45,45,2025,2025-11-04,Tisdag,fisk,,275.0,110.0,110.0,0.5,3.2,3.7,0.0165289256198347,0.1057851239669421,0.1223140495867768,,,fisk
Äventyrets förskola,Äventyrets förskola,Äventyrets förskola.xlsx,v.45,45,2025,2025-11-05,Onsdag,kalops,,275.0,114.0,114.0,0.4,3.6,4.0,0.0127591706539074,0.1148325358851674,0.1275917065390749,,,kalops
Äventyrets förskola,Äventyrets förskola,Äventyrets förskola.xlsx,v.45,45,2025,2025-11-06,Torsdag,soppa,,275.0,114.0,114.0,0.2,1.8,2.0,0.0063795853269537,0.0574162679425837,0.0637958532695374,,,soppa
Äventyrets förskola,Äventyrets förskola,Äventyrets förskola.xlsx,v.46,46,2025,2025-11-11,Tisdag,Soppa,,275.0,112.0,112.0,0.0,1.3,1.3,0.0,0.0422077922077922,0.0422077922077922,,,soppa
Äventyrets förskola,Äventyrets förskola,Äventyrets förskola.xlsx,v.46,46,2025,2025-11-12,Onsdag,fajitas,,275.0,115.0,115.0,0.4,2.3,2.6999999999999997,0.0126482213438735,0.0727272727272727,0.0853754940711462,,,fajitas
Äventyrets förskola,Äventyrets förskola,Äventyrets förskola.xlsx,v.46,46,2025,2025-11-13,Torsdag,bordelaise,,275.0,116.0,116.0,0.4,2.6,3.0,0.012539184952978,0.0815047021943573,0.0940438871473354,,,bordelaise
